Location,FIPS,Category,geoid,pctChange,geoID
"Page County, Iowa",19145,Cardiovascular diseases,0500000US19145,-44.31,0500000US19145
"Palo Alto County, Iowa",19147,Cardiovascular diseases,0500000US19147,-45.98,0500000US19147
"Plymouth County, Iowa",19149,Cardiovascular diseases,0500000US19149,-50.71,0500000US19149
"Pocahontas County, Iowa",19151,Cardiovascular diseases,0500000US19151,-45.59,0500000US19151
"Polk County, Iowa",19153,Cardiovascular diseases,0500000US19153,-48.92,0500000US19153
"Pottawattamie County, Iowa",19155,Cardiovascular diseases,0500000US19155,-51.42,0500000US19155
"Poweshiek County, Iowa",19157,Cardiovascular diseases,0500000US19157,-35.51,0500000US19157
"Ringgold County, Iowa",19159,Cardiovascular diseases,0500000US19159,-46.5,0500000US19159
"Sac County, Iowa",19161,Cardiovascular diseases,0500000US19161,-45.5,0500000US19161
"Scott County, Iowa",19163,Cardiovascular diseases,0500000US19163,-51.53,0500000US19163
"Shelby County, Iowa",19165,Cardiovascular diseases,0500000US19165,-48.29,0500000US19165
"Sioux County, Iowa",19167,Cardiovascular diseases,0500000US19167,-50.86,0500000US19167
"Story County, Iowa",19169,Cardiovascular diseases,0500000US19169,-43.25,0500000US19169
"Tama County, Iowa",19171,Cardiovascular diseases,0500000US19171,-42.97,0500000US19171
"Taylor County, Iowa",19173,Cardiovascular diseases,0500000US19173,-42.85,0500000US19173
"Union County, Iowa",19175,Cardiovascular diseases,0500000US19175,-33.38,0500000US19175
"Van Buren County, Iowa",19177,Cardiovascular diseases,0500000US19177,-45.75,0500000US19177
"Wapello County, Iowa",19179,Cardiovascular diseases,0500000US19179,-36.55,0500000US19179
"Warren County, Iowa",19181,Cardiovascular diseases,0500000US19181,-50.14,0500000US19181
"Washington County, Iowa",19183,Cardiovascular diseases,0500000US19183,-41.24,0500000US19183
"Wayne County, Iowa",19185,Cardiovascular diseases,0500000US19185,-33.32,0500000US19185
"Webster County, Iowa",19187,Cardiovascular diseases,0500000US19187,-34.35,0500000US19187
"Winnebago County, Iowa",19189,Cardiovascular diseases,0500000US19189,-44.32,0500000US19189
"Winneshiek County, Iowa",19191,Cardiovascular diseases,0500000US19191,-48.71,0500000US19191
"Woodbury County, Iowa",19193,Cardiovascular diseases,0500000US19193,-47.95,0500000US19193
"Worth County, Iowa",19195,Cardiovascular diseases,0500000US19195,-38.4,0500000US19195
"Wright County, Iowa",19197,Cardiovascular diseases,0500000US19197,-46.21,0500000US19197
"Allen County, Kansas",20001,Cardiovascular diseases,0500000US20001,-33.64,0500000US20001
"Anderson County, Kansas",20003,Cardiovascular diseases,0500000US20003,-47.81,0500000US20003
"Atchison County, Kansas",20005,Cardiovascular diseases,0500000US20005,-45.8,0500000US20005
"Barber County, Kansas",20007,Cardiovascular diseases,0500000US20007,-36.11,0500000US20007
"Barton County, Kansas",20009,Cardiovascular diseases,0500000US20009,-46.52,0500000US20009
"Bourbon County, Kansas",20011,Cardiovascular diseases,0500000US20011,-40.32,0500000US20011
"Brown County, Kansas",20013,Cardiovascular diseases,0500000US20013,-35.52,0500000US20013
"Butler County, Kansas",20015,Cardiovascular diseases,0500000US20015,-34.63,0500000US20015
"Chase County, Kansas",20017,Cardiovascular diseases,0500000US20017,-43,0500000US20017
"Chautauqua County, Kansas",20019,Cardiovascular diseases,0500000US20019,-36.18,0500000US20019
"Cherokee County, Kansas",20021,Cardiovascular diseases,0500000US20021,-38.13,0500000US20021
"Cheyenne County, Kansas",20023,Cardiovascular diseases,0500000US20023,-49.98,0500000US20023
"Clark County, Kansas",20025,Cardiovascular diseases,0500000US20025,-33.19,0500000US20025
"Clay County, Kansas",20027,Cardiovascular diseases,0500000US20027,-47.06,0500000US20027
"Cloud County, Kansas",20029,Cardiovascular diseases,0500000US20029,-42,0500000US20029
"Coffey County, Kansas",20031,Cardiovascular diseases,0500000US20031,-36.92,0500000US20031
"Comanche County, Kansas",20033,Cardiovascular diseases,0500000US20033,-29.3,0500000US20033
"Cowley County, Kansas",20035,Cardiovascular diseases,0500000US20035,-33.39,0500000US20035
"Crawford County, Kansas",20037,Cardiovascular diseases,0500000US20037,-38.15,0500000US20037
"Decatur County, Kansas",20039,Cardiovascular diseases,0500000US20039,-39.52,0500000US20039
"Dickinson County, Kansas",20041,Cardiovascular diseases,0500000US20041,-35.91,0500000US20041
"Doniphan County, Kansas",20043,Cardiovascular diseases,0500000US20043,-44.34,0500000US20043
"Douglas County, Kansas",20045,Cardiovascular diseases,0500000US20045,-44.68,0500000US20045
"Edwards County, Kansas",20047,Cardiovascular diseases,0500000US20047,-42.11,0500000US20047
"Elk County, Kansas",20049,Cardiovascular diseases,0500000US20049,-36.18,0500000US20049
"Ellis County, Kansas",20051,Cardiovascular diseases,0500000US20051,-40.72,0500000US20051
"Ellsworth County, Kansas",20053,Cardiovascular diseases,0500000US20053,-36.84,0500000US20053
"Finney County, Kansas",20055,Cardiovascular diseases,0500000US20055,-49.92,0500000US20055
"Ford County, Kansas",20057,Cardiovascular diseases,0500000US20057,-39.4,0500000US20057
"Franklin County, Kansas",20059,Cardiovascular diseases,0500000US20059,-38.6,0500000US20059
"Geary County, Kansas",20061,Cardiovascular diseases,0500000US20061,-43.77,0500000US20061
"Gove County, Kansas",20063,Cardiovascular diseases,0500000US20063,-37.59,0500000US20063
"Graham County, Kansas",20065,Cardiovascular diseases,0500000US20065,-35.89,0500000US20065
"Grant County, Kansas",20067,Cardiovascular diseases,0500000US20067,-49.79,0500000US20067
"Gray County, Kansas",20069,Cardiovascular diseases,0500000US20069,-50.19,0500000US20069
"Greeley County, Kansas",20071,Cardiovascular diseases,0500000US20071,-50.63,0500000US20071
"Greenwood County, Kansas",20073,Cardiovascular diseases,0500000US20073,-28.43,0500000US20073
"Hamilton County, Kansas",20075,Cardiovascular diseases,0500000US20075,-45.59,0500000US20075
"Harper County, Kansas",20077,Cardiovascular diseases,0500000US20077,-34.38,0500000US20077
"Harvey County, Kansas",20079,Cardiovascular diseases,0500000US20079,-35.3,0500000US20079
"Haskell County, Kansas",20081,Cardiovascular diseases,0500000US20081,-46.4,0500000US20081
"Hodgeman County, Kansas",20083,Cardiovascular diseases,0500000US20083,-53.7,0500000US20083
"Jackson County, Kansas",20085,Cardiovascular diseases,0500000US20085,-42.02,0500000US20085
"Jefferson County, Kansas",20087,Cardiovascular diseases,0500000US20087,-46.55,0500000US20087
"Jewell County, Kansas",20089,Cardiovascular diseases,0500000US20089,-49.56,0500000US20089
"Johnson County, Kansas",20091,Cardiovascular diseases,0500000US20091,-43.4,0500000US20091
"Kearny County, Kansas",20093,Cardiovascular diseases,0500000US20093,-44.31,0500000US20093
"Kingman County, Kansas",20095,Cardiovascular diseases,0500000US20095,-39.98,0500000US20095
"Kiowa County, Kansas",20097,Cardiovascular diseases,0500000US20097,-39.38,0500000US20097
"Labette County, Kansas",20099,Cardiovascular diseases,0500000US20099,-32.8,0500000US20099
"Lane County, Kansas",20101,Cardiovascular diseases,0500000US20101,-39.12,0500000US20101
"Leavenworth County, Kansas",20103,Cardiovascular diseases,0500000US20103,-47.37,0500000US20103
"Lincoln County, Kansas",20105,Cardiovascular diseases,0500000US20105,-39.39,0500000US20105
"Linn County, Kansas",20107,Cardiovascular diseases,0500000US20107,-41.67,0500000US20107
"Logan County, Kansas",20109,Cardiovascular diseases,0500000US20109,-42.24,0500000US20109
"Lyon County, Kansas",20111,Cardiovascular diseases,0500000US20111,-43.97,0500000US20111
"Marion County, Kansas",20115,Cardiovascular diseases,0500000US20115,-36.39,0500000US20115
"Marshall County, Kansas",20117,Cardiovascular diseases,0500000US20117,-49.45,0500000US20117
"McPherson County, Kansas",20113,Cardiovascular diseases,0500000US20113,-30.49,0500000US20113
"Meade County, Kansas",20119,Cardiovascular diseases,0500000US20119,-47.94,0500000US20119
"Miami County, Kansas",20121,Cardiovascular diseases,0500000US20121,-47.28,0500000US20121
"Mitchell County, Kansas",20123,Cardiovascular diseases,0500000US20123,-40.63,0500000US20123
"Montgomery County, Kansas",20125,Cardiovascular diseases,0500000US20125,-37.81,0500000US20125
"Morris County, Kansas",20127,Cardiovascular diseases,0500000US20127,-48.1,0500000US20127
"Morton County, Kansas",20129,Cardiovascular diseases,0500000US20129,-41.53,0500000US20129
"Nemaha County, Kansas",20131,Cardiovascular diseases,0500000US20131,-42.49,0500000US20131
"Neosho County, Kansas",20133,Cardiovascular diseases,0500000US20133,-37.18,0500000US20133
"Ness County, Kansas",20135,Cardiovascular diseases,0500000US20135,-38.17,0500000US20135
"Norton County, Kansas",20137,Cardiovascular diseases,0500000US20137,-36.43,0500000US20137
"Osage County, Kansas",20139,Cardiovascular diseases,0500000US20139,-33.63,0500000US20139
"Osborne County, Kansas",20141,Cardiovascular diseases,0500000US20141,-40.72,0500000US20141
"Ottawa County, Kansas",20143,Cardiovascular diseases,0500000US20143,-41.8,0500000US20143
"Pawnee County, Kansas",20145,Cardiovascular diseases,0500000US20145,-51.97,0500000US20145
"Phillips County, Kansas",20147,Cardiovascular diseases,0500000US20147,-33.31,0500000US20147
"Pottawatomie County, Kansas",20149,Cardiovascular diseases,0500000US20149,-40.27,0500000US20149
"Pratt County, Kansas",20151,Cardiovascular diseases,0500000US20151,-32.22,0500000US20151
"Rawlins County, Kansas",20153,Cardiovascular diseases,0500000US20153,-43.17,0500000US20153
"Reno County, Kansas",20155,Cardiovascular diseases,0500000US20155,-46.82,0500000US20155
"Republic County, Kansas",20157,Cardiovascular diseases,0500000US20157,-42.92,0500000US20157
"Rice County, Kansas",20159,Cardiovascular diseases,0500000US20159,-40.24,0500000US20159
"Riley County, Kansas",20161,Cardiovascular diseases,0500000US20161,-52.31,0500000US20161
"Rooks County, Kansas",20163,Cardiovascular diseases,0500000US20163,-40.2,0500000US20163
"Rush County, Kansas",20165,Cardiovascular diseases,0500000US20165,-42.22,0500000US20165
"Russell County, Kansas",20167,Cardiovascular diseases,0500000US20167,-43.15,0500000US20167
"Saline County, Kansas",20169,Cardiovascular diseases,0500000US20169,-44.64,0500000US20169
"Scott County, Kansas",20171,Cardiovascular diseases,0500000US20171,-39.15,0500000US20171
"Sedgwick County, Kansas",20173,Cardiovascular diseases,0500000US20173,-41.17,0500000US20173
"Seward County, Kansas",20175,Cardiovascular diseases,0500000US20175,-49.9,0500000US20175
"Shawnee County, Kansas",20177,Cardiovascular diseases,0500000US20177,-40.48,0500000US20177
"Sheridan County, Kansas",20179,Cardiovascular diseases,0500000US20179,-41.65,0500000US20179
"Sherman County, Kansas",20181,Cardiovascular diseases,0500000US20181,-45.06,0500000US20181
"Smith County, Kansas",20183,Cardiovascular diseases,0500000US20183,-38.45,0500000US20183
"Stafford County, Kansas",20185,Cardiovascular diseases,0500000US20185,-34.05,0500000US20185
"Stanton County, Kansas",20187,Cardiovascular diseases,0500000US20187,-50.95,0500000US20187
"Stevens County, Kansas",20189,Cardiovascular diseases,0500000US20189,-49.29,0500000US20189
"Sumner County, Kansas",20191,Cardiovascular diseases,0500000US20191,-41.68,0500000US20191
"Thomas County, Kansas",20193,Cardiovascular diseases,0500000US20193,-37.3,0500000US20193
"Trego County, Kansas",20195,Cardiovascular diseases,0500000US20195,-29.75,0500000US20195
"Wabaunsee County, Kansas",20197,Cardiovascular diseases,0500000US20197,-45.33,0500000US20197
"Wallace County, Kansas",20199,Cardiovascular diseases,0500000US20199,-47.08,0500000US20199
"Washington County, Kansas",20201,Cardiovascular diseases,0500000US20201,-45.05,0500000US20201
"Wichita County, Kansas",20203,Cardiovascular diseases,0500000US20203,-44.67,0500000US20203
"Wilson County, Kansas",20205,Cardiovascular diseases,0500000US20205,-30.41,0500000US20205
"Woodson County, Kansas",20207,Cardiovascular diseases,0500000US20207,-28.17,0500000US20207
"Wyandotte County, Kansas",20209,Cardiovascular diseases,0500000US20209,-41.91,0500000US20209
"Adair County, Kentucky",21001,Cardiovascular diseases,0500000US21001,-34.41,0500000US21001
"Allen County, Kentucky",21003,Cardiovascular diseases,0500000US21003,-42.54,0500000US21003
"Anderson County, Kentucky",21005,Cardiovascular diseases,0500000US21005,-43.19,0500000US21005
"Ballard County, Kentucky",21007,Cardiovascular diseases,0500000US21007,-37.8,0500000US21007
"Barren County, Kentucky",21009,Cardiovascular diseases,0500000US21009,-45.25,0500000US21009
"Bath County, Kentucky",21011,Cardiovascular diseases,0500000US21011,-28.7,0500000US21011
"Bell County, Kentucky",21013,Cardiovascular diseases,0500000US21013,-29.72,0500000US21013
"Boone County, Kentucky",21015,Cardiovascular diseases,0500000US21015,-55.94,0500000US21015
"Bourbon County, Kentucky",21017,Cardiovascular diseases,0500000US21017,-42.11,0500000US21017
"Boyd County, Kentucky",21019,Cardiovascular diseases,0500000US21019,-42.86,0500000US21019
"Boyle County, Kentucky",21021,Cardiovascular diseases,0500000US21021,-47.92,0500000US21021
"Bracken County, Kentucky",21023,Cardiovascular diseases,0500000US21023,-46.04,0500000US21023
"Breathitt County, Kentucky",21025,Cardiovascular diseases,0500000US21025,-15.96,0500000US21025
"Breckinridge County, Kentucky",21027,Cardiovascular diseases,0500000US21027,-43.69,0500000US21027
"Bullitt County, Kentucky",21029,Cardiovascular diseases,0500000US21029,-58.94,0500000US21029
"Butler County, Kentucky",21031,Cardiovascular diseases,0500000US21031,-45.19,0500000US21031
"Caldwell County, Kentucky",21033,Cardiovascular diseases,0500000US21033,-37.86,0500000US21033
"Calloway County, Kentucky",21035,Cardiovascular diseases,0500000US21035,-38.82,0500000US21035
"Campbell County, Kentucky",21037,Cardiovascular diseases,0500000US21037,-56.15,0500000US21037
"Carlisle County, Kentucky",21039,Cardiovascular diseases,0500000US21039,-39.85,0500000US21039
"Carroll County, Kentucky",21041,Cardiovascular diseases,0500000US21041,-47.64,0500000US21041
"Carter County, Kentucky",21043,Cardiovascular diseases,0500000US21043,-39.21,0500000US21043
"Casey County, Kentucky",21045,Cardiovascular diseases,0500000US21045,-35.47,0500000US21045
"Christian County, Kentucky",21047,Cardiovascular diseases,0500000US21047,-35.87,0500000US21047
"Clark County, Kentucky",21049,Cardiovascular diseases,0500000US21049,-32.35,0500000US21049
"Clay County, Kentucky",21051,Cardiovascular diseases,0500000US21051,-9.36,0500000US21051
"Clinton County, Kentucky",21053,Cardiovascular diseases,0500000US21053,-30.83,0500000US21053
"Crittenden County, Kentucky",21055,Cardiovascular diseases,0500000US21055,-33.57,0500000US21055
"Cumberland County, Kentucky",21057,Cardiovascular diseases,0500000US21057,-22.92,0500000US21057
"Daviess County, Kentucky",21059,Cardiovascular diseases,0500000US21059,-51.89,0500000US21059
"Edmonson County, Kentucky",21061,Cardiovascular diseases,0500000US21061,-50.33,0500000US21061
"Elliott County, Kentucky",21063,Cardiovascular diseases,0500000US21063,-45.47,0500000US21063
"Estill County, Kentucky",21065,Cardiovascular diseases,0500000US21065,-15.86,0500000US21065
"Fayette County, Kentucky",21067,Cardiovascular diseases,0500000US21067,-51.73,0500000US21067
"Fleming County, Kentucky",21069,Cardiovascular diseases,0500000US21069,-25.59,0500000US21069
"Floyd County, Kentucky",21071,Cardiovascular diseases,0500000US21071,-28.71,0500000US21071
"Franklin County, Kentucky",21073,Cardiovascular diseases,0500000US21073,-50.88,0500000US21073
"Fulton County, Kentucky",21075,Cardiovascular diseases,0500000US21075,-33.01,0500000US21075
"Gallatin County, Kentucky",21077,Cardiovascular diseases,0500000US21077,-32.77,0500000US21077
"Garrard County, Kentucky",21079,Cardiovascular diseases,0500000US21079,-45.52,0500000US21079
"Grant County, Kentucky",21081,Cardiovascular diseases,0500000US21081,-45.51,0500000US21081
"Graves County, Kentucky",21083,Cardiovascular diseases,0500000US21083,-41.17,0500000US21083
